,recno,TYCID1,TYCID2,TYCID3,RA_J2000_24,DE_J2000,pmRA,pmDE,BT,VT,V,B-V,HD,HIP,Plx,is_hyades
7203,56099,712,2595,1,5.440372,14.506592000000001,4.0,-12.9,12.027999999999999,11.258,11.189,0.655,      ,,,0
7204,56100,712,2617,1,5.449489,14.203866,4.7,-8.3,10.718,10.076,10.017999999999999,0.546,      ,,,0
7205,56101,712,2699,1,5.465278,14.203601999999998,-1.4,-5.3,11.24,10.312000000000001,10.228,0.789,      ,,,0
7206,56102,712,2727,1,5.414733999999999,14.188154,-11.7,-20.3,11.296,9.846,9.716000000000001,1.2329999999999999,      ,,,0
7207,56103,712,2757,1,5.386692,14.643594,-15.0,-49.1,11.390999999999998,10.94,10.899000000000001,0.38299999999999995,      ,,,0
7208,56104,712,2789,1,5.44925,14.441835000000001,-4.2,1.7,11.056,10.258,10.186,0.6779999999999999,      ,,,0
7209,56105,712,2824,1,5.409834,13.800795,-3.3,-5.0,11.148,10.66,10.616,0.415,      ,,,0
7210,56106,712,2846,1,5.389111,14.162964,31.2,-48.0,10.23,9.517999999999999,9.454,0.605,243170,,,0
7211,56107,712,2863,1,5.432525,13.142145000000001,-3.0,-7.7,11.195,10.550999999999998,10.493,0.547,      ,,,0
7212,56108,712,2893,1,5.452324,13.307120000000001,4.3,-9.7,11.907,11.07,10.995,0.711,      ,,,0
7213,56109,712,2914,1,5.48324,13.148513000000001,-19.3,-40.7,9.412,8.152999999999999,8.04,1.07,35968,25671.0,3.52,0
7214,56110,712,2917,1,5.471152,13.54597,-4.4,-3.2,11.079,10.368,10.304,0.604,      ,,,0
7215,56111,712,2924,1,5.454941000000001,13.149138,-0.2,-4.4,10.309000000000001,10.088,10.068,0.188,243818,,,0
7216,56112,712,2941,1,5.384237000000001,13.738906,8.5,-24.0,11.757,10.103,9.954,1.406,      ,,,0
7217,56113,712,2944,1,5.475137999999999,13.852813000000001,7.5,-15.9,10.97,10.417,10.367,0.47,244012,,,0
7218,56114,712,3082,1,5.426183,13.625922000000001,17.6,-104.2,11.415,10.493,10.41,0.784,      ,,,0
7219,56115,712,3083,1,5.45351,13.172979999999999,0.6,-0.2,11.505999999999998,10.968,10.92,0.457,      ,,,0
7220,56116,713,16,1,5.546919,14.885317,12.3,-24.0,11.275,10.091000000000001,9.984,1.006,      ,,,0
7221,56117,713,17,1,5.590612,13.663495999999999,-17.1,-18.0,10.995,10.492,10.447000000000001,0.428,      ,,,0
7222,56118,713,22,1,5.535011,14.911709,-12.1,-9.6,10.066,9.638,9.599,0.364,      ,,,0
7223,56119,713,30,1,5.539694,14.875156,102.8,-166.6,12.062000000000001,10.757,10.64,1.109,      ,25966.0,15.48,0
7224,56120,713,37,1,5.5735529999999995,13.928749,84.2,30.1,10.894,10.037,9.96,0.728,      ,,,0
7225,56121,713,43,1,5.56692,14.490048000000002,-12.4,-20.9,9.919,8.652000000000001,8.538,1.077,244923,26101.0,4.58,0
7226,56122,713,93,1,5.601755000000001,14.126467000000002,9.5,-9.6,10.207,9.797,9.76,0.349,245329,,,0
7227,56123,713,104,1,5.52122,14.921945999999998,7.9,-22.5,10.981,10.32,10.261,0.562,      ,,,0
7228,56124,713,139,1,5.607006,13.195167999999999,-1.5,1.4,11.815999999999999,10.644,10.539000000000001,0.996,      ,,,0
7229,56125,713,165,1,5.605219,13.169061,-0.2,-10.8,11.539000000000001,11.155999999999999,11.122,0.326,      ,,,0
7230,56126,713,166,1,5.60762,14.654144,-77.9,-124.6,9.373,8.618,8.55,0.642,37088,,,0
7231,56127,713,181,1,5.592511,14.427601000000001,-8.3,-11.1,8.776,8.671,8.662,0.08900000000000001,36912,,,0
7232,56128,713,202,1,5.522775,14.630726999999998,-10.8,-82.8,11.401,10.748,10.689,0.555,      ,,,0
7233,56129,713,203,1,5.576351,13.415632,-2.1,-4.2,10.686,10.367,10.338,0.271,245012,,,0
7234,56130,713,250,1,5.557975,14.595966,-12.1,10.1,11.839,11.045,10.974,0.675,      ,,,0
7235,56131,713,274,1,5.523492,14.793270999999999,-9.5,-12.3,9.619,9.488999999999999,9.477,0.111,244500,,,0
7236,56132,713,326,1,5.563688,14.67371,-3.9,-7.0,10.557,10.72,10.735,-0.139,244885,,,0
7237,56133,713,327,1,5.61151,14.226035999999999,-5.8,-40.8,9.551,9.023,8.975,0.449,37126,,,0
7238,56134,713,338,1,5.52513,14.644047,-3.4,-12.3,8.619,8.326,8.3,0.249,36323,,,0
7239,56135,713,359,1,5.5972480000000004,14.045242000000002,-4.6,13.0,12.069,10.033999999999999,9.851,1.73,      ,,,0
7240,56136,713,367,1,5.537121,14.389444000000001,-1.4,-6.1,11.634,11.633,11.633,0.001,      ,,,0
7241,56137,713,370,1,5.58616,14.567707999999998,3.0,-19.7,11.259,10.383,10.304,0.745,      ,,,0
7242,56138,713,373,1,5.531949,13.414128,3.1,-33.3,11.849,10.595,10.482000000000001,1.0659999999999998,      ,,,0
7243,56139,713,375,1,5.537118,14.345073000000001,-17.5,-58.9,11.280999999999999,10.755999999999998,10.709000000000001,0.446,      ,,,0
7244,56140,713,385,1,5.584996,13.413074,0.7,-5.7,8.349,8.169,8.152999999999999,0.153,36838,26204.0,,0
7245,56141,713,395,1,5.539042,13.277282000000001,6.3,-6.1,11.544,11.002,10.953,0.461,      ,,,0
7246,56142,713,421,1,5.563075,13.368742000000001,0.6,-2.2,11.637,11.102,11.054,0.455,      ,,,0
7247,56143,713,446,1,5.545886,14.219645000000002,43.0,-65.6,9.511000000000001,8.851,8.792,0.561,36507,,,0
7248,56144,713,458,1,5.5853980000000005,14.003632000000001,-10.2,-1.8,10.247,10.043,10.025,0.17300000000000001,      ,,,0
7249,56145,713,467,1,5.567476999999999,14.193385000000001,-1.9,-24.8,11.14,10.765999999999998,10.732000000000001,0.318,      ,,,0
7250,56146,713,468,1,5.5323269999999996,14.259407999999999,-16.1,0.5,9.666,9.289,9.255,0.32,244587,,,0
7251,56147,713,480,1,5.570298,13.463405999999999,0.6,-4.8,11.398,10.98,10.942,0.355,      ,,,0
7252,56148,713,498,1,5.570196,14.176464000000001,-0.7,-9.2,9.774,9.466000000000001,9.437999999999999,0.262,244963,,,0
7253,56149,713,499,1,5.589013,13.284407,45.6,-58.6,8.562000000000001,8.033,7.985,0.45,36860,26231.0,13.34,0
7254,56150,713,508,1,5.587638,13.336001000000001,-7.0,-11.7,11.456,10.592,10.514000000000001,0.7340000000000001,      ,,,0
7255,56151,713,521,1,5.5221860000000005,14.232754000000002,-1.1,-23.9,11.747,11.047,10.984000000000002,0.595,      ,,,0
7256,56152,713,536,1,5.592401000000001,13.493441,11.1,-5.8,11.401,10.924000000000001,10.880999999999998,0.405,      ,,,0
7257,56153,713,574,1,5.540516,13.885978,-34.0,-18.0,10.227,9.625,9.571,0.512,244652,,,0
7258,56154,713,647,1,5.524426,13.410337,57.3,-20.3,10.012,9.481,9.433,0.451,244503,,,0
7259,56155,713,650,1,5.578336,14.168016,6.3,-10.2,10.748,10.26,10.216000000000001,0.415,245057,,,0
7260,56156,713,661,1,5.613904,13.632253,-0.9,-106.3,11.634,10.767999999999999,10.69,0.736,      ,,,0
7261,56157,713,669,1,5.574123999999999,13.444051000000002,-0.8,-3.4,11.342,10.059,9.943999999999999,1.091,244991,,,0
7262,56158,713,702,1,5.526591000000001,14.928901000000002,5.9,-6.2,6.609,6.681,6.687,-0.061,36337,25886.0,2.19,0
7263,56159,713,705,1,5.504398999999999,14.027663,28.4,-40.3,11.134,10.193,10.107999999999999,0.8,      ,,,0
7264,56160,713,713,1,5.490907,13.427554999999998,-16.6,-6.8,8.689,8.251,8.212,0.37200000000000005,36045,25717.0,13.56,0
7265,56161,713,774,1,5.499464,14.518487,1.5,-7.2,11.984000000000002,11.207,11.137,0.66,      ,,,0
7266,56162,713,775,1,5.492675,13.274244,10.8,-16.1,11.442,10.892999999999999,10.844000000000001,0.467,      ,,,0
7267,56163,713,840,1,5.511095,14.293691,5.0,-12.3,11.802,10.832,10.745,0.825,      ,,,0
7268,56164,713,876,1,5.493580000000001,14.552016,-2.2,26.5,11.696,10.717,10.629000000000001,0.8320000000000001,      ,,,0
7269,56165,713,885,1,5.512954,13.815178,-1.9,-13.1,9.526,9.254,9.23,0.231,244378,25812.0,,0
7270,56166,713,929,1,5.501097,13.211348000000001,3.3,-39.3,11.734000000000002,11.052999999999999,10.992,0.579,      ,,,0
7271,56167,713,935,1,5.496686,13.582585,-7.2,-7.4,9.252,9.009,8.987,0.207,36086,,,0
7272,56168,713,942,1,5.508851,14.594520000000001,-2.9,-34.0,10.117,9.554,9.503,0.479,244342,,,0
7273,56169,713,1150,1,5.501456,14.156422000000001,5.0,0.5,12.577,10.255,10.046,1.974,244270,,,0
7274,56170,713,1160,1,5.514178,14.872901999999998,-12.7,-18.1,10.709000000000001,10.440999999999999,10.417,0.228,244403,,,0
7275,56171,713,1177,1,5.4934330000000005,13.908469,2.9,-0.4,11.953,10.923,10.83,0.8759999999999999,      ,,,0
7276,56172,713,1294,1,5.497312,14.964835,-6.2,-4.8,10.174,9.612,9.561,0.478,244243,,,0
7277,56173,713,1439,1,5.505333,14.898334,-1.8,-14.3,11.436,10.911,10.864,0.446,244292,,,0
7278,56174,713,1477,1,5.489952,14.804357000000001,15.6,-36.6,10.2,9.669,9.621,0.451,244162,,,0
7279,56175,713,1669,1,5.565078,14.305579000000002,-4.4,-5.4,5.439,5.5760000000000005,5.587999999999999,-0.11599999999999999,36653,26093.0,6.35,0
7280,56176,714,17,1,5.659095,9.098821000000001,15.4,-6.7,10.146,8.955,8.847999999999999,1.012,37523,,,0
7281,56177,714,21,1,5.631179,9.209314,11.9,-55.2,9.705,9.243,9.201,0.39299999999999996,245721,,,0
7282,56178,714,31,1,5.658189,8.938201,1.8,-5.7,10.31,9.942,9.908999999999999,0.313,      ,,,0
7283,56179,714,34,1,5.692018,9.039454,-9.7,-10.8,10.812000000000001,10.34,10.298,0.401,      ,,,0
7284,56180,714,41,1,5.6551849999999995,9.000302,-1.7,0.7,10.797,10.475999999999999,10.447000000000001,0.273,      ,,,0
7285,56181,714,43,1,5.692222,9.164766,-0.9,-2.2,9.645,9.449,9.431000000000001,0.16699999999999998,37802,,,0
7286,56182,714,60,1,5.690519999999999,9.19835,-0.8,-0.7,7.31,7.444,7.456,-0.114,37786,26792.0,2.62,0
7287,56183,714,107,1,5.679543,9.265450999999999,-51.4,-67.3,8.743,8.037,7.973,0.6,37685,26729.0,13.68,0
7288,56184,714,113,1,5.632886,9.284406,3.8,-2.2,11.04,9.417,9.271,1.38,245742,,,0
7289,56185,714,153,1,5.726153,9.288135,-3.6,-3.3,11.035,9.823,9.714,1.03,      ,,,0
7290,56186,714,174,1,5.655093,9.169375,8.2,-2.6,10.942,10.488,10.447000000000001,0.386,246014,,,0
7291,56187,714,203,1,5.743672,8.957759,2.3,-4.7,11.870999999999999,10.673,10.565,1.018,      ,,,0
7292,56188,714,222,1,5.688269999999999,9.263539,-6.6,-64.1,11.059000000000001,10.693,10.66,0.311,      ,,,0
7293,56189,714,241,1,5.705976000000001,8.924575,-1.2,-2.7,10.747,10.661,10.652999999999999,0.073,      ,,,0
7294,56190,714,246,1,5.643908000000001,9.019644,-1.0,-2.9,9.262,9.168,9.16,0.08,37396,,,0
7295,56191,714,247,1,5.631619000000001,8.949174000000001,16.0,6.8,9.385,8.505,8.426,0.748,37300,,,0
7296,56192,714,254,1,5.62424,9.281092999999998,95.2,41.5,9.579,8.894,8.832,0.5820000000000001,37243,,,0
7297,56193,714,268,1,5.725905,9.141913,1.2,0.6,11.029000000000002,10.534,10.489,0.42100000000000004,      ,,,0
7298,56194,714,290,1,5.656417,9.321783,2.0,-41.1,10.272,9.74,9.692,0.452,      ,,,0
7299,56195,714,352,1,5.659463,7.546283,4.7,5.0,11.68,10.714,10.627,0.821,      ,,,0
7300,56196,714,356,1,5.651733,7.773871000000001,1.0,-9.2,11.458,10.972000000000001,10.927999999999999,0.413,      ,,,0
7301,56197,714,358,1,5.665708,7.669614999999999,7.6,1.2,9.945,9.73,9.711,0.183,      ,,,0
7302,56198,714,360,1,5.681795,7.744532,-0.9,-7.0,11.012,10.725999999999999,10.7,0.243,      ,,,0
7303,56199,714,374,1,5.645405,7.718077,-20.6,-36.5,11.365,10.654000000000002,10.59,0.604,      ,,,0
7304,56200,714,405,1,5.738507,8.648308,-3.7,-2.7,11.242,10.895,10.864,0.295,247056,,,0
7305,56201,714,414,1,5.693537,7.502298,1.3,-3.9,9.962,9.686,9.661,0.235,37803,,,0
7306,56202,714,439,1,5.6359010000000005,8.611303999999999,0.5,-8.2,12.039000000000001,11.059000000000001,10.970999999999998,0.833,      ,,,0
7307,56203,714,442,1,5.654942,7.8180190000000005,-16.7,-39.4,11.436,10.741,10.677999999999999,0.591,      ,,,0
7308,56204,714,443,1,5.637842,8.430988000000001,3.1,-10.5,11.152000000000001,9.817,9.697000000000001,1.135,      ,,,0
7309,56205,714,466,1,5.7362459999999995,7.56775,-4.7,-1.4,10.265,10.226,10.222000000000001,0.033,      ,,,0
7310,56206,714,498,1,5.635917,7.582928,-4.1,-0.4,11.064,10.622,10.582,0.376,      ,,,0
7311,56207,714,502,1,5.648377,7.5777779999999995,3.4,-4.0,12.137,11.345,11.274000000000001,0.6729999999999999,      ,,,0
7312,56208,714,524,1,5.633644,7.541409,9.4,-19.1,5.78,5.852,5.858,-0.061,37320,26487.0,5.86,0
7313,56209,714,580,1,5.622676,7.6689039999999995,2.3,-15.8,8.46,8.181000000000001,8.156,0.237,37233,26418.0,9.13,0
7314,56210,714,585,1,5.711451,8.65188,5.0,-9.7,11.974,10.634,10.513,1.139,      ,,,0
7315,56211,714,606,1,5.635951,7.5744169999999995,-11.1,0.4,10.592,10.234,10.202,0.304,      ,,,0
7316,56212,714,628,1,5.721944000000001,7.791838,3.0,-5.5,11.634,10.792,10.716,0.716,      ,,,0
7317,56213,714,660,1,5.716261,7.651352,3.5,-3.6,11.306,10.137,10.032,0.9940000000000001,246761,,,0
7318,56214,714,661,1,5.7093739999999995,8.596036,-3.2,-3.0,10.193999999999999,10.038,10.024,0.133,      ,,,0
7319,56215,714,669,1,5.624226,8.396379,-4.0,-14.2,10.273,9.923,9.892000000000001,0.298,      ,,,0
7320,56216,714,706,1,5.651398,7.544294,46.1,-75.5,9.307,8.561,8.494,0.634,37454,,,0
7321,56217,714,715,1,5.691113,8.587429,6.7,-29.4,10.427999999999999,10.067,10.035,0.307,      ,,,0
7322,56218,714,747,1,5.713577,8.537783000000001,-1.7,17.4,10.862,10.357000000000001,10.312000000000001,0.429,      ,,,0
7323,56219,714,758,1,5.617166,7.640834,-7.5,-35.1,9.92,9.408,9.362,0.435,37186,,,0
7324,56220,714,776,1,5.656043,7.6845479999999995,-0.1,-9.8,10.717,10.174,10.125,0.462,      ,,,0
7325,56221,714,782,1,5.670361,7.642233,-6.5,20.1,11.613,10.898,10.834000000000001,0.608,      ,,,0
7326,56222,714,791,1,5.656204,8.20832,1.9,-2.2,9.642999999999999,9.572000000000001,9.566,0.06,37489,,,0
7327,56223,714,844,1,5.65826,7.593313,5.3,-35.6,10.908,10.218,10.156,0.5870000000000001,      ,,,0
7328,56224,714,858,1,5.6979370000000005,7.811737,-3.1,-7.5,12.027999999999999,10.033999999999999,9.855,1.695,      ,,,0
7329,56225,714,862,1,5.731618,7.624647,-1.1,-2.1,12.099,10.17,9.996,1.64,      ,,,0
7330,56226,714,886,1,5.650547,7.574019,-1.5,4.4,11.782,10.306,10.173,1.255,      ,,,0
7331,56227,714,893,1,5.725653,8.75842,5.8,4.5,8.339,8.048,8.022,0.247,38096,26984.0,4.65,0
7332,56228,714,935,1,5.70266,8.519336000000001,1.3,0.1,12.045,10.308,10.152000000000001,1.476,      ,,,0
7333,56229,714,937,1,5.660743,8.846822,0.6,-2.3,10.879000000000001,10.217,10.157,0.563,      ,,,0
7334,56230,714,951,1,5.638737,8.656714,0.2,2.9,11.405999999999999,10.780999999999999,10.725,0.531,      ,,,0
7335,56231,714,1009,1,5.73669,8.587117999999998,-7.4,-9.5,11.138,10.609000000000002,10.561,0.45,      ,,,0
7336,56232,714,1037,1,5.741898,8.637192,25.5,-23.7,9.277999999999999,8.732000000000001,8.683,0.46399999999999997,38224,,,0
7337,56233,714,1041,1,5.672932,8.283861,-13.5,12.3,10.956,10.148,10.075,0.687,      ,,,0
7338,56234,714,1079,1,5.655977,8.289287,4.0,8.3,10.692,9.504,9.397,1.01,      ,,,0
7339,56235,714,1093,1,5.730148000000001,8.665365,-8.4,-12.5,10.561,10.33,10.309000000000001,0.196,      ,,,0
7340,56236,714,1096,1,5.620766000000001,8.205753999999999,12.3,-10.6,9.583,9.054,9.006,0.45,37220,,,0
7341,56237,714,1103,1,5.646081,8.657003,9.9,-1.0,11.705,10.538,10.433,0.992,      ,,,0
7342,56238,714,1116,1,5.695287,8.210669000000001,17.1,2.3,11.12,9.753,9.63,1.162,      ,,,0
7343,56239,714,1144,1,5.6604410000000005,8.493371,-0.2,-11.6,9.564,7.99,7.848,1.338,37542,,,0
7344,56240,714,1150,1,5.625709,8.614222,-13.0,9.6,11.732000000000001,10.385,10.264000000000001,1.145,      ,,,0
7345,56241,714,1160,1,5.6411430000000005,8.67757,2.9,15.8,11.94,11.544,11.508,0.337,      ,,,0
7346,56242,714,1167,1,5.735208999999999,8.664627000000001,-4.2,-0.7,12.129000000000001,11.343,11.272,0.6679999999999999,      ,,,0
7347,56243,714,1202,1,5.639371,8.487314,0.2,-3.5,8.265,6.864,6.7379999999999995,1.1909999999999998,37355,26518.0,6.36,0
7348,56244,714,1216,1,5.719799,8.162835000000001,7.3,-6.1,10.0,9.847000000000001,9.833,0.13,246803,26954.0,6.83,0
7349,56245,714,1259,1,5.7376629999999995,8.337486,-2.8,-11.9,10.717,10.222000000000001,10.177,0.42100000000000004,      ,,,0
7350,56246,714,1301,1,5.675433,8.387357000000002,3.4,-4.1,11.97,10.442,10.304,1.2990000000000002,      ,,,0
7351,56247,714,1320,1,5.646616000000001,8.038316,-12.6,-2.4,8.831,8.596,8.575,0.2,37408,26555.0,9.42,0
7352,56248,714,1323,1,5.68153,8.027581,35.8,-29.8,11.384,10.343,10.249,0.885,      ,,,0
7353,56249,714,1325,1,5.733102,8.530321,3.1,-2.2,11.655999999999999,11.015999999999998,10.958,0.544,      ,,,0
7354,56250,714,1335,1,5.629815,8.361227,-2.9,-8.1,11.017999999999999,10.561,10.52,0.38799999999999996,      ,,,0
7355,56251,714,1346,1,5.638072,8.73708,2.2,-4.4,11.344000000000001,10.819,10.772,0.446,      ,,,0
7356,56252,714,1349,1,5.690911,8.272587,0.2,2.5,11.311,10.699000000000002,10.644,0.52,246431,,,0
7357,56253,714,1358,1,5.710625,8.00312,-7.7,3.8,11.352,10.735999999999999,10.681,0.524,      ,,,0
7358,56254,714,1365,1,5.728343,7.976513000000001,17.5,7.0,9.902000000000001,8.628,8.513,1.083,38107,,,0
7359,56255,714,1399,1,5.700653,8.331327,5.9,-5.1,9.554,9.456,9.447000000000001,0.083,37883,,,0
7360,56256,714,1406,1,5.619337000000001,7.984503,-5.3,1.8,10.889000000000001,10.728,10.714,0.13699999999999998,      ,,,0
7361,56257,714,1430,1,5.692282,8.339219,-4.1,0.8,11.667,11.124,11.075,0.462,      ,,,0
7362,56258,714,1465,1,5.675594,7.922781,-10.1,-20.1,11.175999999999998,10.450999999999999,10.386,0.616,      ,,,0
7363,56259,714,1466,1,5.638654,8.601074,1.2,-0.7,11.739,11.119000000000002,11.062999999999999,0.527,      ,,,0
7364,56260,714,1473,1,5.651835,7.942613000000001,31.9,12.8,11.370999999999999,10.28,10.182,0.927,      ,,,0
7365,56261,714,1500,1,5.639734,8.444664,106.8,-33.4,11.157,10.407,10.34,0.638,      ,,,0
7366,56262,714,1537,1,5.704026,8.373543,-12.1,-14.7,9.325,8.08,7.968,1.058,37926,26867.0,5.85,0
7367,56263,714,1552,1,5.620387,8.221089,12.1,-12.4,9.917,9.279,9.222000000000001,0.542,37219,,,0
7368,56264,714,1582,1,5.7269190000000005,7.919207000000001,5.3,-12.9,9.243,9.017999999999999,8.998,0.191,38097,,,0
7369,56265,714,1591,1,5.734485,8.750879,-9.4,-27.6,10.263,8.984,8.869,1.087,38163,,,0
7370,56266,714,1593,1,5.622031,8.951875,4.2,-2.3,5.892,6.087000000000001,6.105,-0.166,37232,26414.0,3.76,0
7371,56267,715,2,1,5.746939,9.218619,-10.9,-17.9,11.284,10.557,10.492,0.618,      ,,,0
7372,56268,715,14,1,5.867481,9.111439,-1.2,-1.3,10.752,10.42,10.39,0.282,      ,,,0
7373,56269,715,62,1,5.853211,8.898564,-9.7,-8.8,8.882,8.306000000000001,8.254,0.49,39201,27648.0,5.35,0
7374,56270,715,82,1,5.843016,9.093125,-4.0,3.8,10.98,10.776,10.758,0.17300000000000001,      ,,,0
7375,56271,715,98,1,5.853714,9.302192999999999,-9.6,-5.1,11.382,11.112,11.088,0.23,      ,,,0
7376,56272,715,101,1,5.759077,9.316886,-5.6,2.2,9.01,9.005,9.005,0.004,38366,,,0
7377,56273,715,117,1,5.838743,9.048314,21.1,1.2,11.582,10.395999999999999,10.289000000000001,1.008,      ,,,0
7378,56274,715,133,1,5.866898,9.037139,9.8,-28.5,11.175,10.543,10.485999999999999,0.537,      ,,,0
7379,56275,715,161,1,5.825985,9.039776,12.1,3.1,10.115,9.764,9.732000000000001,0.298,248124,,,0
7380,56276,715,216,1,5.846057,9.02839,7.6,-9.1,10.141,9.732000000000001,9.695,0.348,      ,,,0
7381,56277,715,219,1,5.808621,9.104598,14.3,-19.6,11.49,10.407,10.31,0.9209999999999999,      ,,,0
7382,56278,715,220,1,5.748316,9.282642,-1.9,-11.8,10.832,10.427,10.390999999999998,0.344,      ,,,0
7383,56279,715,235,1,5.8717120000000005,9.197669,6.9,-1.6,10.407,8.564,8.398,1.567,39343,27735.0,,0
7384,56280,715,236,1,5.816701,9.140887,3.0,-2.0,10.905,9.731,9.625,0.998,      ,,,0
7385,56281,715,248,1,5.799739,9.363899,19.0,-6.2,11.058,10.475999999999999,10.424000000000001,0.495,      ,,,0
7386,56282,715,256,1,5.757542,9.325084,-16.3,2.7,10.440999999999999,9.908,9.86,0.45299999999999996,247301,,,0
7387,56283,715,279,1,5.763072,9.343426,-0.2,-7.4,12.207,10.6,10.455,1.3659999999999999,      ,,,0
7388,56284,715,349,1,5.746333,8.663775999999999,3.8,-1.4,10.914000000000001,10.682,10.661,0.19699999999999998,      ,,,0
7389,56285,715,375,1,5.8633440000000006,8.648066,11.4,-12.6,10.279000000000002,9.722999999999999,9.673,0.473,      ,,,0
7390,56286,715,377,1,5.759357,8.581977,15.6,-17.3,8.128,7.7989999999999995,7.769,0.28,38379,,,0
7391,56287,715,378,1,5.828918,8.489682,11.0,-9.8,9.707,9.275,9.236,0.36700000000000005,38965,,,0
7392,56288,715,405,1,5.766718,8.019164,0.5,-2.9,11.327,11.31,11.308,0.013999999999999999,      ,,,0
7393,56289,715,436,1,5.814396,8.241475999999999,-1.3,-5.4,11.686,11.199000000000002,11.155,0.414,      ,,,0
7394,56290,715,439,1,5.789631,8.548383,-2.5,-4.5,8.105,8.162,8.167,-0.048,38623,27332.0,3.44,0
7395,56291,715,446,1,5.779464,8.757519,10.4,-10.0,11.515,10.259,10.146,1.068,247555,27268.0,,0
7396,56292,715,457,1,5.861539,8.355414,1.1,-0.5,11.078,10.482999999999999,10.429,0.506,      ,,,0
7397,56293,715,474,1,5.761678,8.373125,-2.6,0.6,10.562000000000001,10.235,10.206,0.278,      ,,,0
7398,56294,715,506,1,5.784626,8.041557000000001,18.3,0.8,9.781,9.226,9.176,0.47200000000000003,38561,,,0
7399,56295,715,515,1,5.798577,7.9604740000000005,-30.5,-2.4,8.507,7.752000000000001,7.684,0.642,38695,27377.0,9.68,0
7400,56296,715,523,1,5.788048000000001,8.751345,-5.0,-5.3,10.562999999999999,10.103,10.062000000000001,0.391,      ,,,0
7401,56297,715,530,1,5.823787,8.394943,8.9,4.7,11.712,10.985,10.92,0.618,      ,,,0
7402,56298,715,547,1,5.830706,8.431461,-20.3,-24.5,11.743,11.033,10.969000000000001,0.604,      ,,,0
7403,56299,715,552,1,5.749993,8.644625999999999,9.8,-5.4,11.890999999999998,10.276,10.131,1.3730000000000002,      ,,,0
7404,56300,715,557,1,5.8216980000000005,8.245078,0.8,-1.1,10.681,10.628,10.623,0.045,248063,,,0
7405,56301,715,559,1,5.759268,8.623203,-7.9,37.7,10.619000000000002,10.076,10.027000000000001,0.462,      ,,,0
7406,56302,715,577,1,5.845212,8.860342999999999,2.1,2.5,11.617,10.532,10.434000000000001,0.922,      ,,,0
7407,56303,715,585,1,5.8717239999999995,8.06518,1.2,-3.4,10.647,10.302,10.270999999999999,0.293,      ,,,0
7408,56304,715,593,1,5.798605,8.401838,0.9,-13.6,12.043,10.181000000000001,10.013,1.5830000000000002,      ,,,0
