,Unnamed: 0,HIP,RA_J2000,DE_J2000,Plx,pmRA,pmDE,Vmag,B-V,is_hyades,cluster,silhouette
1956,1956,27181,5.760947,20.695037,3.72,-1.12,-6.52,6.87,3.1010000000000004,0,5,0.6914398364384474
1957,1957,24959,5.3454190000000015,17.24295,3.72,-9.75,-4.8,7.8,0.065,0,5,0.6764136194571144
1958,1958,27265,5.779305,15.822497,3.71,5.36,-3.04,6.0,-0.061,0,5,0.7088369855429011
1959,1959,27036,5.734248,6.5156230000000015,3.71,5.35,-13.26,7.41,1.06,0,5,0.6623195489037517
1960,1960,16441,3.528832,18.800125,3.71,-13.74,-11.55,8.16,0.131,0,5,0.620458626357042
1961,1961,15566,3.3428190000000004,19.180395,3.7,10.17,-11.02,8.28,0.184,0,5,0.6625495611803535
1962,1962,18181,3.889213,23.123611,3.68,7.69,5.12,8.29,1.54,0,5,0.663330250164283
1963,1963,22556,4.8540480000000015,14.356394,3.68,1.18,-20.14,10.74,0.8390000000000001,0,5,0.6078571584097547
1964,1964,14636,3.151956,12.119576,3.67,-8.13,-20.04,10.54,0.866,0,5,0.5854083158563371
1965,1965,22486,4.8375879999999984,19.92345,3.66,22.48,-2.8,8.5,1.126,0,5,0.6060202785386906
1966,1966,25538,5.460567,4.835237,3.66,14.68,-21.4,8.69,1.082,0,5,0.528437179460803
1967,1967,28789,6.077799,10.50982,3.66,-9.26,-8.86,8.14,0.02,0,5,0.6714503912904102
1968,1968,15897,3.41285,9.807862,3.65,35.33,-28.07,7.78,1.147,0,5,0.28493204161824226
1969,1969,14842,3.195013,8.118782000000001,3.65,23.3,17.76,8.55,0.049,0,5,0.5781701845667491
1970,1970,21446,4.605449,11.4125,3.65,2.95,-7.52,6.74,0.263,0,5,0.7115476563849881
1971,1971,28843,6.088133,21.387002,3.65,-4.75,-27.0,8.4,1.062,0,5,0.47382584239468856
1972,1972,18581,3.977041,11.027543,3.64,0.45,-21.48,7.24,1.696,0,5,0.5889613052296141
1973,1973,14404,3.096589,14.267614000000002,3.64,-0.84,-28.96,8.94,0.524,0,5,0.45877171417974694
1974,1974,25054,5.364271,4.242971,3.64,-1.46,-3.24,10.61,0.205,0,5,0.6896440637830413
1975,1975,18542,3.966457,15.628223,3.64,-7.77,-7.16,8.33,1.105,0,5,0.6865283531164801
1976,1976,23666,5.086958,8.942136999999997,3.63,0.01,-5.23,7.45,-0.029,0,5,0.7119437912220766
1978,1978,27644,5.85197,8.107236,3.63,-10.01,-2.18,8.56,0.125,0,5,0.674026044659898
1979,1979,21820,4.688821,15.51194,3.62,-1.5,0.91,9.96,0.494,0,5,0.7069593526640544
1980,1980,18890,4.049656,11.366081,3.62,-10.5,-4.69,9.79,0.465,0,5,0.675367539401202
1981,1981,19003,4.071878,12.507445,3.6,59.22,-17.95,7.45,1.913,0,5,0.24947197359345155
1982,1982,15651,3.3582660000000004,21.438654,3.6,18.03,-9.4,9.19,0.349,0,5,0.612163119292768
1984,1984,26980,5.724913,16.698344,3.59,-5.2,-6.26,8.18,0.092,0,5,0.6989280415822936
1985,1985,14362,3.088455,3.766726,3.58,2.89,0.64,9.89,0.4,0,5,0.6860652333738854
1986,1986,19308,4.139067,19.737646,3.58,-9.44,-4.37,7.69,0.5,0,5,0.6709361301045811
1987,1987,18566,3.974837,8.36837,3.58,-22.28,-7.72,9.16,0.061,0,5,0.5746274093165396
1988,1988,18289,3.911588,4.949771,3.57,-6.72,-4.08,8.13,0.127,0,5,0.6783938106077887
1989,1989,28353,5.991029,8.415467999999999,3.56,0.57,-16.36,6.77,0.947,0,5,0.6456995853481132
1990,1990,23150,4.981121,23.836687,3.56,-0.57,-4.14,8.63,0.275,0,5,0.6810935284662244
1991,1991,27222,5.769605,22.772652,3.56,-1.48,-25.3,8.19,1.198,0,5,0.5015205090735725
1992,1992,23917,5.138987,23.214461,3.56,-3.31,-11.75,8.51,0.187,0,5,0.6535817560407245
1993,1993,14394,3.094726,23.094043,3.56,-11.21,-6.17,7.67,1.641,0,5,0.6409902012224638
1994,1994,23504,5.053761,17.290172000000002,3.55,1.5,-13.02,9.77,0.475,0,5,0.6792727091997531
1995,1995,27078,5.74204,15.063503,3.55,0.37,-24.74,7.12,0.792,0,5,0.5373378055819705
1996,1996,28522,6.0207739999999985,6.626016,3.55,-1.5,-2.93,8.79,0.051,0,5,0.7024091715974389
1997,1997,13759,2.952127,10.803792,3.54,2.07,0.49,9.83,0.4,0,5,0.7097151595417553
1998,1998,21350,4.581311,18.413403,3.54,2.03,-4.43,8.06,0.21,0,5,0.7098017872439509
1999,1999,18998,4.070273,15.026862,3.54,-4.11,-22.96,8.01,1.147,0,5,0.5608191031122968
2000,2000,23544,5.063104,10.855217,3.54,-10.52,-17.23,9.59,0.456,0,5,0.6050233649934449
2001,2001,23858,5.127633,12.541195,3.53,7.88,-1.68,8.18,0.778,0,5,0.7054323303776681
2002,2002,18717,4.010247,17.29666,3.53,2.57,-30.81,6.31,0.056,0,5,0.41146559476510297
2003,2003,23898,5.135085,14.532851,3.53,-0.34,-6.46,7.88,1.001,0,5,0.7156736662736568
2004,2004,21019,4.507393,20.54782,3.52,31.78,-18.6,9.74,0.67,0,5,0.4282888855942847
2005,2005,25747,5.4975580000000015,18.430744,3.52,11.51,-13.78,8.15,0.8,0,5,0.6397639155892966
2006,2006,28142,5.947387,16.355075,3.52,-0.53,-3.33,7.22,-0.13699999999999998,0,5,0.7135768854274605
2007,2007,22185,4.7728769999999985,19.205248,3.52,-1.14,-0.11,9.64,0.243,0,5,0.7007229282014317
2009,2009,16505,3.540879,20.175484,3.52,-6.53,-15.99,8.42,1.672,0,5,0.6240173829787853
2010,2010,14436,3.105876,10.805657,3.52,-15.26,-19.77,9.96,1.027,0,5,0.5458647342692001
2012,2012,21809,4.6849440000000016,3.5139089999999995,3.51,37.51,-28.47,8.44,1.175,0,5,0.2636625465262986
2013,2013,24784,5.3131330000000005,17.104870000000002,3.51,0.61,2.99,9.27,0.401,0,5,0.6999834347199869
2014,2014,27543,5.832751,11.718536,3.51,-1.01,-13.19,8.71,1.018,0,5,0.6813423336978472
2015,2015,25154,5.383211,18.898628,3.51,-3.18,-5.68,9.26,0.888,0,5,0.7000872855187373
2016,2016,26912,5.713523,21.389143,3.49,0.71,-0.78,8.57,1.284,0,5,0.6942413780150043
2017,2017,26032,5.553818,7.153453,3.49,0.1,-4.3,7.89,2.45,0,5,0.705107633006022
2018,2018,15513,3.3321300000000003,21.516447,3.48,16.69,-19.27,8.76,0.655,0,5,0.538262384836987
2019,2019,23946,5.146283,21.49565,3.48,2.03,-5.73,8.34,0.306,0,5,0.6943598626339383
2020,2020,27829,5.888617,20.299107,3.48,-2.88,-10.14,6.7,-0.057,0,5,0.6787716954796419
2021,2021,24207,5.1971690000000015,5.408846,3.48,-5.63,-5.84,7.62,1.317,0,5,0.6824628622092521
2022,2022,21782,4.679485,5.339913,3.48,-6.29,-9.39,8.76,0.212,0,5,0.6681792196327667
2023,2023,15906,3.414285,14.014879,3.47,45.62,1.54,9.68,0.461,0,5,0.4455603901120576
2024,2024,13669,2.933949,12.387127,3.47,19.81,11.63,10.52,0.8390000000000001,0,5,0.6154892094299587
2025,2025,15996,3.434253,20.245565,3.47,-8.03,-9.52,8.54,0.4,0,5,0.6621529752526238
2026,2026,17920,3.831911,19.56635,3.47,-8.66,-18.68,8.62,1.03,0,5,0.5888963498281995
2027,2027,27474,5.818219999999998,9.893318,3.46,32.74,6.28,8.91,1.2,0,5,0.5448471574920813
2028,2028,25591,5.469347,3.62316,3.46,1.34,-0.96,9.46,0.168,0,5,0.6889941423025073
2029,2029,28526,6.021482,9.072434,3.46,-11.15,1.88,7.26,0.911,0,5,0.66516593307068
2030,2030,15423,3.312832,7.393222,3.46,-11.22,-16.7,9.14,0.605,0,5,0.5978736437879347
2031,2031,21748,4.669338,20.548254,3.45,-0.45,-10.33,9.14,0.3720000000000001,0,5,0.6827958567649383
2032,2032,27159,5.757178,24.079253,3.45,-3.86,-0.36,10.07,0.276,0,5,0.6712829545085132
2033,2033,14901,3.204493,17.301087,3.45,-9.97,-5.28,8.4,0.335,0,5,0.6735148820441311
2034,2034,19359,4.14711,10.463659,3.45,-10.34,-22.81,8.76,0.6679999999999999,0,5,0.5383493867679413
2035,2035,28659,6.05194,20.586274,3.45,-14.02,-9.73,6.88,0.969,0,5,0.6211069614779775
2036,2036,23656,5.084116000000002,22.276035,3.44,38.51,15.75,10.69,0.7340000000000001,0,5,0.49385788468157726
2037,2037,16338,3.5101690000000003,11.867425,3.44,0.24,-13.07,9.64,0.464,0,5,0.6830135672803547
2038,2038,27332,5.789631,8.548387,3.44,-2.18,-3.3,8.19,-0.083,0,5,0.7081678236379035
2039,2039,26187,5.582219,22.568598,3.44,-11.57,-17.28,8.51,1.11,0,5,0.5746710230048504
2041,2041,19745,4.233074,22.708071,3.43,9.37,-5.26,8.19,0.179,0,5,0.6701373655783741
2042,2042,22601,4.862605,6.174241,3.43,2.05,-26.61,8.28,1.263,0,5,0.4946566793787254
2043,2043,15558,3.340547,14.174646,3.42,16.76,-17.96,9.07,0.529,0,5,0.5731241526649853
2044,2044,20734,4.443753,9.394247,3.42,9.28,-0.94,8.1,0.08800000000000001,0,5,0.69552269645837
2045,2045,19009,4.072687,24.105993,3.42,-0.31,-13.82,5.46,0.813,0,5,0.6346697640536392
2046,2046,16295,3.5014870000000005,24.190408,3.42,-5.86,-13.29,8.2,0.399,0,5,0.6276679360200743
2050,2050,26967,5.72278,21.415967,3.4,11.42,-29.85,8.35,0.084,0,5,0.3911225739510531
2051,2051,23976,5.153276,18.958569,3.4,4.45,-27.66,7.87,1.284,0,5,0.47046743414088266
2052,2052,25142,5.380556,3.544452,3.39,-2.0,1.8,4.99,-0.096,0,5,0.6778036939640099
2053,2053,26202,5.5846339999999985,15.639034,3.39,-9.29,-12.5,7.52,-0.01,0,5,0.6519506210792316
2054,2054,18521,3.960573,6.873803,3.38,-0.76,-8.93,8.65,0.111,0,5,0.6934075486587296
2055,2055,23960,5.149856,10.415823,3.38,-5.83,6.72,9.35,0.545,0,5,0.6765016444625509
2056,2056,21504,4.618664,9.397968,3.38,-10.34,-17.67,8.31,1.057,0,5,0.5994581906864156
2057,2057,20562,4.404566,7.320132000000001,3.37,3.48,-25.09,7.71,1.143,0,5,0.5229176766551197
2058,2058,26609,5.656635,11.834921,3.37,-3.99,-4.9,8.82,0.477,0,5,0.7090765265116223
2059,2059,27390,5.800576,12.418404,3.37,-4.64,-8.91,6.68,-0.083,0,5,0.6956879121213626
2060,2060,27550,5.834067,22.555427,3.36,-6.58,-13.57,8.05,1.668,0,5,0.632494866782861
2061,2061,27320,5.787499,22.528986,3.36,-21.1,-19.05,7.66,1.06,0,5,0.49359994561951137
2062,2062,23962,5.15067,12.948474,3.35,-10.48,-12.57,9.29,0.461,0,5,0.6461477714625707
2063,2063,17155,3.674456,5.125872,3.34,7.62,-8.9,6.61,1.306,0,5,0.6733351024568324
2064,2064,26994,5.727068,10.01953,3.34,4.19,-16.86,8.45,0.136,0,5,0.6439124981904746
2065,2065,25145,5.380843,3.552219,3.34,2.24,-0.65,7.17,-0.111,0,5,0.6878439898549149
2066,2066,28225,5.963602,14.684114,3.34,0.69,5.74,7.41,1.122,0,5,0.6925106085485541
2067,2067,15938,3.4203870000000003,4.873626,3.34,-0.76,1.06,10.79,0.5,0,5,0.6888045175217403
2068,2068,21529,4.622828,5.47229,3.34,-5.38,-5.01,10.03,0.4,0,5,0.684562909489849
2069,2069,27839,5.890679,6.255684,3.34,-7.2,5.35,7.21,0.901,0,5,0.6676818250790155
2070,2070,13539,2.905826,7.6802199999999985,3.33,22.32,-11.33,7.44,0.043,0,5,0.5799675895150112
2071,2071,14039,3.013641,10.244312,3.33,11.29,-3.44,7.69,1.367,0,5,0.68751000626528
2073,2073,21013,4.506234,23.588858,3.32,19.05,0.71,7.18,0.39,0,5,0.6178849089558834
2075,2075,27649,5.853280000000002,23.872835,3.32,1.85,-13.85,9.57,0.468,0,5,0.6390619293246145
2076,2076,28802,6.080819,16.659814,3.32,-1.53,-3.8,7.8,-0.11,0,5,0.7116964795403791
2077,2077,24416,5.238683,11.488182,3.31,-0.08,-7.57,9.01,0.097,0,5,0.7125509536730866
2078,2078,26176,5.580344,9.489579,3.31,-1.24,-2.49,4.39,-0.157,0,5,0.7053647792879914
2079,2079,22386,4.819192,11.851933,3.31,-3.13,4.97,8.4,0.34,0,5,0.6921467635430175
2080,2080,23967,5.1520660000000005,9.155253,3.28,3.22,-0.9,8.84,1.024,0,5,0.7105897189280242
2081,2081,23103,4.970585,4.133927,3.28,0.65,-5.24,9.26,0.107,0,5,0.6908419351868192
2082,2082,25513,5.45604,14.028979,3.28,-2.45,-6.55,8.33,0.17800000000000002,0,5,0.7117839493850376
2083,2083,24251,5.205939,18.053694,3.28,-14.08,-2.59,10.62,0.517,0,5,0.6466063071484245
2084,2084,20832,4.464341,10.291498,3.26,3.69,-6.01,10.5,0.609,0,5,0.7111346489287821
2085,2085,14961,3.214214,4.81939,3.26,-3.06,-3.34,11.28,1.439,0,5,0.6867905957800724
2086,2086,22129,4.762411,10.274298,3.26,-11.83,-1.59,9.44,0.439,0,5,0.6671927269987191
2087,2087,27956,5.9150019999999985,22.519945,3.25,12.55,8.29,7.2,1.249,0,5,0.6408765800718558
2088,2088,18296,3.912383,23.201588,3.25,1.35,-9.14,7.95,0.048,0,5,0.6733463415380648
2089,2089,25689,5.485664,11.870195,3.25,1.13,3.18,9.85,0.97,0,5,0.7033141367001743
2090,2090,25248,5.399155,17.63619,3.25,-4.36,-9.18,10.02,0.518,0,5,0.6895086031360426
2091,2091,27200,5.765719,24.224922,3.25,-5.09,-9.03,7.96,0.22,0,5,0.6552008995188272
2092,2092,15936,3.420291,9.691205,3.25,-5.36,-6.29,8.75,1.177,0,5,0.6975256503640478
2093,2093,17935,3.835523,9.924544,3.25,-9.48,-12.01,8.22,0.526,0,5,0.6528639826635938
2094,2094,22146,4.765625,4.360026,3.25,-17.41,5.81,7.99,0.249,0,5,0.6114435996166598
2095,2095,14829,3.191559,5.588943,3.24,30.08,-11.85,9.54,0.436,0,5,0.5068416901073621
2096,2096,25909,5.529804,5.081424,3.24,11.67,8.76,8.5,1.7919999999999998,0,5,0.6499289649285909
2097,2097,21840,4.695377,22.731578,3.24,4.77,-8.87,8.73,1.655,0,5,0.6740141059790051
2098,2098,22767,4.89772,22.771023,3.24,1.39,-7.65,9.82,0.453,0,5,0.6813430700963282
2099,2099,18335,3.920073,11.304498,3.24,-1.62,6.27,8.57,1.022,0,5,0.6888446469290448
2100,2100,22311,4.8053690000000016,18.565669,3.24,-18.33,-13.32,9.65,0.396,0,5,0.5746560472873934
2101,2101,15608,3.349709,20.647039000000003,3.22,-1.43,-10.8,8.7,1.612,0,5,0.6769687014525184
2102,2102,14203,3.052658,20.336215,3.21,13.86,-4.45,7.96,1.595,0,5,0.6590196535895584
2103,2103,24000,5.1598510000000015,17.907445000000006,3.21,0.06,-5.95,9.83,0.187,0,5,0.7084924974424159
2104,2104,25779,5.504276,22.540258,3.21,-0.74,-7.72,7.77,1.755,0,5,0.6812279479514609
2105,2105,22324,4.808911,10.966393,3.21,-4.54,-1.9,8.82,1.177,0,5,0.7057979833786137
2106,2106,21304,4.5728860000000005,8.187201,3.2,28.59,3.89,8.32,0.233,0,5,0.5727181996642616
2107,2107,28307,5.981885,18.820166,3.2,4.7,-18.36,7.06,1.3130000000000002,0,5,0.6174406579791359
2108,2108,27619,5.847962,7.481636999999999,3.2,2.17,-0.98,8.57,0.67,0,5,0.7063156695864206
2109,2109,18852,4.041791,7.246303,3.2,-0.15,-8.57,10.19,0.44,0,5,0.6957774424889634
2110,2110,18539,3.965741,9.625312,3.19,22.79,5.69,9.49,0.6,0,5,0.611989018049167
2111,2111,28274,5.974328,7.860552,3.19,14.01,3.17,7.34,1.257,0,5,0.6631666705459449
2112,2112,22343,4.810955,3.649283,3.18,12.6,2.71,7.32,-0.057,0,5,0.6572659206928069
2113,2113,26044,5.555438,8.538491,3.18,-0.25,-0.19,7.7,1.726,0,5,0.7070129679437877
2114,2114,27869,5.897475,6.546951,3.18,-9.22,3.52,8.47,0.319,0,5,0.6656840506774311
2115,2115,17380,3.721851,8.508244,3.17,9.63,6.52,9.66,0.503,0,5,0.6727565864280883
2117,2117,25207,5.39215,16.040494,3.17,1.42,-5.7,7.27,0.125,0,5,0.7146663259130873
2118,2118,25507,5.45439,5.019174,3.17,0.68,-3.82,9.83,0.024,0,5,0.6964527338414459
2119,2119,21725,4.664495,17.489265,3.17,-6.78,-8.85,7.91,1.32,0,5,0.6817419867170973
2120,2120,18165,3.883785,20.208014,3.17,-11.27,-9.23,8.97,1.473,0,5,0.6441636981699737
2121,2121,23883,5.132066,21.704821,3.16,1.75,-6.24,5.84,0.168,0,5,0.6893832810233875
2122,2122,19672,4.214235,22.413458,3.16,-3.69,-10.57,6.14,0.171,0,5,0.6621040396585046
2123,2123,16811,3.606456,18.36199,3.15,20.6,0.92,8.73,1.088,0,5,0.6256367583480035
2124,2124,27119,5.750878,13.57636,3.15,0.93,-3.22,8.26,0.8809999999999999,0,5,0.718754101535738
2125,2125,14437,3.1062,5.2785199999999985,3.14,26.51,-8.51,9.67,0.42,0,5,0.555196101556135
2126,2126,27565,5.8379629999999985,5.92893,3.13,16.62,-15.24,9.61,0.458,0,5,0.5886464770331093
2127,2127,28692,6.057894,18.183275,3.13,1.15,-0.41,7.96,0.056,0,5,0.7061978514931708
2128,2128,23099,4.970135,14.396307,3.13,-2.19,8.43,10.59,0.522,0,5,0.6772605523025583
2129,2129,28586,6.034638,11.6566,3.13,-4.76,-8.34,8.44,0.145,0,5,0.6977768930349632
2130,2130,16571,3.555876,15.197997,3.13,-9.41,-17.5,9.81,0.465,0,5,0.6078846782250732
2131,2131,22385,4.819031,5.218491,3.13,-11.33,-6.94,9.14,0.247,0,5,0.6492075446605022
2132,2132,24415,5.2386050000000015,22.659907,3.13,-31.99,-23.91,8.4,1.211,0,5,0.3698334169684648
2133,2133,18957,4.06239,5.435624,3.12,1.23,-5.4,5.32,-0.08,0,5,0.6937570830782989
2134,2134,27695,5.863501,15.882069,3.12,-2.87,-9.09,9.46,0.41,0,5,0.6993165109122934
2135,2135,21517,4.6207720000000005,18.543032,3.12,-3.76,-6.77,6.49,0.81,0,5,0.6961835830692324
2136,2136,14683,3.161673,17.660911,3.11,-2.75,-11.24,8.5,0.279,0,5,0.6839649512439244
2137,2137,28882,6.097938,5.737922,3.11,-3.71,-4.63,7.86,-0.068,0,5,0.691976347265908
2138,2138,25640,5.476693,4.949728,3.11,-7.18,0.31,8.63,0.206,0,5,0.6751544997403812
2139,2139,14481,3.114576,20.861978,3.09,27.83,-32.0,8.49,0.629,0,5,0.2478736695330878
2140,2140,15822,3.397849,13.837254,3.09,17.22,-6.45,8.69,1.198,0,5,0.6482955408328339
2141,2141,28597,6.035948,23.929803,3.09,5.13,-7.64,9.07,0.22,0,5,0.6693886471111181
2142,2142,26207,5.5856330000000005,9.934158,3.09,-1.03,-1.86,3.39,-0.16,0,5,0.7024156441340174
2143,2143,24159,5.18834,7.0051929999999984,3.09,-5.36,-23.86,8.16,1.029,0,5,0.5352069789748426
2144,2144,15048,3.231913,18.973337,3.08,25.67,10.51,6.51,1.487,0,5,0.580445051795167
2146,2146,25493,5.452306,3.855547,3.08,0.04,-0.75,6.74,-0.154,0,5,0.6885544886971949
2147,2147,21920,4.71369,6.509785,3.08,-2.06,-8.52,10.49,0.648,0,5,0.6893711961117207
2149,2149,19558,4.189393,22.061115,3.06,-11.48,-4.91,8.52,1.153,0,5,0.6480601498096216
2150,2150,28691,6.057601999999998,19.690561,3.05,9.81,-20.29,5.14,-0.097,0,5,0.5691954155768564
2151,2151,26435,5.625835,16.556598,3.05,5.48,-19.85,8.74,0.086,0,5,0.6045725116164845
2152,2152,14906,3.206306,10.326395,3.05,-7.43,-5.56,9.91,0.7390000000000001,0,5,0.689227098692287
2154,2154,20587,4.409159,4.123351,3.04,3.98,-10.39,9.73,0.5429999999999999,0,5,0.670610435447091
2155,2155,20244,4.337952,7.8536899999999985,3.04,-4.27,-7.24,7.95,0.159,0,5,0.6945936961608106
2156,2156,18508,3.957328,24.461937,3.04,-5.99,-7.33,6.19,1.372,0,5,0.6546855005910339
2157,2157,25111,5.376246,16.803954,3.02,1.74,-1.27,8.29,0.303,0,5,0.7121388012678173
2158,2158,24163,5.188912,22.362708,3.02,0.68,-6.39,8.09,0.221,0,5,0.6877224473152105
2159,2159,18748,4.015783,23.201491,3.01,15.01,-35.07,6.52,0.103,0,5,0.2455266822351834
2160,2160,21929,4.715276,4.740727,3.01,9.64,-20.74,7.97,1.158,0,5,0.5621224022242393
2161,2161,23328,5.018339,3.717325,3.01,-1.48,-6.01,7.25,-0.139,0,5,0.6840917368901042
2162,2162,14735,3.171599,16.813495,3.01,-2.02,-12.77,7.7,0.039,0,5,0.6775755282657397
2163,2163,27519,5.827209,21.828995000000006,3.01,-8.75,-9.54,8.84,0.227,0,5,0.6505181831651332
2164,2164,22691,4.879416,22.661921,3.01,-9.2,-8.03,10.16,0.64,0,5,0.6492412949819922
2165,2165,14390,3.0940220000000003,6.117436,3.0,31.34,-4.38,7.68,1.339,0,5,0.5345171293323953
2166,2166,15857,3.4042800000000004,11.860996,3.0,1.26,-25.96,8.84,2.239,0,5,0.5161553781888774
2167,2167,19384,4.1521690000000016,10.765159,2.99,28.73,-7.24,7.51,1.061,0,5,0.5521537254201987
2168,2168,19529,4.184277,16.646985,2.99,3.3,2.49,6.97,0.344,0,5,0.70115064225382
2169,2169,18825,4.0342970000000005,11.301513,2.99,-4.94,-0.73,9.15,1.621,0,5,0.7022796352864116
2170,2170,18326,3.918235,18.59049,2.98,10.52,-11.2,7.82,0.6920000000000001,0,5,0.661850337334494
2171,2171,18683,4.000992,13.190331,2.98,7.41,-13.71,10.31,0.5760000000000001,0,5,0.6669170257868792
2172,2172,28447,6.006745,16.298958,2.98,3.77,-8.68,6.54,1.54,0,5,0.7022663139705886
2173,2173,26971,5.72331,5.358637,2.98,-1.92,-7.28,6.73,-0.034,0,5,0.6883294703843493
2174,2174,28667,6.052777,7.627145,2.98,-9.72,-2.46,6.73,1.378,0,5,0.6726890210567044
2175,2175,26964,5.722084,23.204372,2.97,6.41,-15.78,6.23,-0.071,0,5,0.617793850638249
2176,2176,24612,5.278855999999998,18.439535,2.97,1.42,-3.49,7.16,0.106,0,5,0.7088648201200928
2177,2177,14214,3.0545880000000003,10.924298,2.97,-4.78,-14.07,8.26,1.408,0,5,0.6615540521381646
2178,2178,24637,5.286613,8.9132,2.96,6.32,-17.57,9.07,0.608,0,5,0.6283059278760081
2179,2179,25938,5.5353900000000005,6.047023,2.96,5.28,-2.92,8.69,0.087,0,5,0.6980061453068949
2180,2180,28812,6.082829,5.419969999999998,2.96,-7.96,-0.18,5.67,1.047,0,5,0.6714630862183778
2181,2181,24753,5.307741,6.746511999999999,2.95,12.17,-21.59,8.04,1.02,0,5,0.5464748074552013
2182,2182,17883,3.825178,8.467016000000001,2.95,-0.08,-10.77,8.27,1.061,0,5,0.6908819328995035
2183,2183,16380,3.517068,7.198308,2.95,-14.43,-14.85,7.61,1.267,0,5,0.592002977346841
2184,2184,27405,5.803327,17.496498000000006,2.94,-3.43,-5.98,8.59,0.06,0,5,0.7031734531864587
2185,2185,21176,4.5399910000000006,10.639924,2.94,-4.44,-5.37,8.87,1.251,0,5,0.7050723099068432
2186,2186,14818,3.188517,20.901569,2.94,-4.73,11.2,8.75,1.371,0,5,0.6480472025001762
2187,2187,26028,5.5530089999999985,11.202274,2.94,-8.39,-6.97,8.27,0.851,0,5,0.6838951091726047
2188,2188,20270,4.345108,22.949707,2.93,7.58,12.86,9.51,0.404,0,5,0.636084775021872
2189,2189,23082,4.967649,20.313695000000006,2.93,2.43,-8.6,8.17,1.536,0,5,0.6918588212592233
2190,2190,18197,3.892411,4.050818,2.93,-2.75,-3.62,10.79,0.506,0,5,0.6849903176516496
2191,2191,22586,4.860643,4.6103510000000005,2.93,-8.84,-16.79,9.13,1.222,0,5,0.5992860044480179
2192,2192,26239,5.590372,10.517631,2.92,2.75,-7.31,8.31,0.063,0,5,0.7112233900804755
2193,2193,25950,5.537262,17.058128,2.92,-4.23,-10.85,5.5,-0.004,0,5,0.6803293384810624
2194,2194,15807,3.394164,4.882105,2.92,-6.83,-2.56,6.37,0.851,0,5,0.6761458729892379
2196,2196,23473,5.045709,3.457704,2.91,2.1,-4.04,7.32,-0.093,0,5,0.6877410438738665
2197,2197,21347,4.580603,24.244523,2.9,24.55,-19.42,9.03,0.7,0,5,0.4653977256777812
2198,2198,22416,4.824072,10.988396,2.9,-5.59,-3.81,9.12,0.332,0,5,0.7022474733411253
2199,2199,27961,5.91533,14.219828,2.9,-16.55,-24.99,6.63,1.025,0,5,0.471509271392901
2200,2200,25151,5.382462,14.361104999999998,2.89,-2.19,-17.28,7.66,1.13,0,5,0.6406080295888673
2201,2201,18826,4.034443,6.52385,2.88,15.65,-8.73,8.45,0.991,0,5,0.6404568074295919
2202,2202,16838,3.61194,12.474373,2.88,3.48,-13.72,8.93,1.814,0,5,0.6769104082550851
2203,2203,21299,4.57083,3.74967,2.87,8.14,-5.0,7.83,1.404,0,5,0.676632563156392
2204,2204,17645,3.780507,4.880816,2.87,4.57,4.5,8.55,0.18600000000000005,0,5,0.6805855972694237
2205,2205,18308,3.913806,5.583767,2.87,-15.33,-16.28,8.3,0.35100000000000003,0,5,0.5691844223664865
2206,2206,28087,5.93735,3.866916,2.86,-22.64,-19.69,9.02,0.498,0,5,0.48051193433065464
2207,2207,15503,3.329511,5.202627,2.85,14.3,2.88,10.1,0.361,0,5,0.6542475399296752
2208,2208,19443,4.163968,10.800453,2.84,-6.22,-26.8,8.04,1.126,0,5,0.49197794774015025
2209,2209,27115,5.75014,6.350412,2.84,-7.32,-6.58,7.17,-0.07,0,5,0.6764309612164221
2210,2210,16273,3.496958,13.415006,2.83,4.43,1.48,10.65,0.7,0,5,0.7050591754268128
2211,2211,19702,4.220556,22.958784,2.83,1.23,-12.8,9.05,0.555,0,5,0.6536362094192062
2212,2212,22455,4.831924,13.689088,2.83,-11.99,-24.21,7.06,1.744,0,5,0.5097362291938243
2213,2213,25668,5.482783,20.441822,2.82,12.87,-28.67,7.26,1.4,0,5,0.4119298317117662
2214,2214,21115,4.525291,22.220857,2.82,6.97,-1.07,11.47,0.655,0,5,0.6791262310715116
2215,2215,26255,5.591786,4.841008,2.82,-5.17,-5.03,8.89,-0.001,0,5,0.6823782682499023
2216,2216,15397,3.3084800000000003,5.813875,2.82,-6.86,-10.2,9.1,1.128,0,5,0.6623741974343698
2217,2217,27306,5.785327,9.535239,2.82,-8.32,-2.49,8.98,0.156,0,5,0.6861942962474812
2218,2218,19499,4.178036,15.23704,2.82,-15.32,-6.31,8.99,1.04,0,5,0.6376367445812251
2219,2219,18803,4.029203,21.659349,2.81,37.34,-17.7,8.75,1.057,0,5,0.3895463144639199
2220,2220,19662,4.212983,23.520786,2.81,21.63,-14.18,7.7,1.541,0,5,0.5439114247816843
2221,2221,13846,2.970937,15.993168,2.81,12.98,-33.71,8.46,1.143,0,5,0.3089642766671237
2222,2222,16325,3.507325,10.458766,2.81,1.94,-21.35,7.0,1.4580000000000002,0,5,0.5889806568800686
2223,2223,24129,5.182775,21.790921,2.81,-2.4,-8.0,8.37,0.168,0,5,0.6823120667039815
2224,2224,25851,5.518203,23.217803,2.81,-4.93,-7.27,10.45,0.541,0,5,0.6669708325908557
2225,2225,27396,5.802208,4.641147,2.81,-15.12,-36.79,9.26,0.416,0,5,0.2720956421726171
