recno;TYCID1;TYCID2;TYCID3;RA_J2000_24;DE_J2000;pmRA;pmDE;BT;VT;V;B-V;HD;HIP;Plx;is_hyades;cluster;silhouette
102582;1241;453;1;3.417257;19.508685;-3.4;1.1;10.183;9.854;9.824;0.28;      ;;;0;0;0.5437714074
102584;1241;470;1;3.372679;20.252087;12.6;-17.2;11.174;10.753;10.715;0.358;      ;;;0;0;0.5759125954
102586;1241;600;1;3.465361;18.882347;9.4;-57.3;9.166;8.556;8.501;0.519;      ;16136;14.32;0;0;0.5577402056
102590;1241;724;1;3.440488;19.798959;-2;-0.8;12.199;11.322;11.243;0.745;      ;;;0;0;0.4109845346
102591;1241;770;1;3.458895;19.187089;-68.3;-61.9;10.148;9.474;9.413;0.573;      ;16109;5.64;0;0;0.5585331008
102592;1241;784;1;3.338557;19.431936;-1.8;15.3;11.436;10.647;10.576;0.671;      ;;;0;0;0.4750313788
102593;1241;788;1;3.434253;20.245564;-12.3;-1.1;9.161;8.742;8.704;0.356;21213;15996;3.47;0;0;0.5840152327
102594;1241;799;1;3.450895;18.756547;39.8;-0.6;6.761;6.557;6.539;0.173;21335;16077;7.78;0;0;0.4842294942
102595;1241;824;1;3.441799;19.927746;11.7;-10.5;11.994;11.288;11.224;0.6;      ;;;0;0;0.5432374618
102596;1241;835;1;3.46392;19.065048;-14.6;3;10.389;9.83;9.78;0.475;      ;;;0;0;0.5670591711
102597;1241;864;1;3.366386;19.419601;15.8;-14.3;11.751;10.86;10.78;0.757;      ;;;0;0;0.3887832394
102598;1241;896;1;3.43239;20.192575;-5.7;-12.3;10.721;10.339;10.305;0.325;      ;;;0;0;0.5756591124
102599;1241;901;1;3.427752;19.537512;-13.8;-63.5;9.877;9.299;9.247;0.491;      ;;;0;0;0.5774653064
102601;1241;922;1;3.355758;20.286126;8.8;-34.6;11.175;10.634;10.585;0.46;      ;;;0;0;0.5851813465
102603;1241;946;1;3.352479;20.469233;1.5;-12.3;10.657;10.214;10.174;0.377;      ;;;0;0;0.5803595463
102605;1241;973;1;3.347854;18.919665;13.7;15.4;10.573;10.074;10.029;0.424;      ;;;0;0;0.5419939785
102606;1241;1046;1;3.393561;19.35075;44.8;40.3;11.177;10.491;10.429;0.583;      ;;;0;0;0.5464324111
102607;1241;1048;1;3.409259;19.063435;59;-11.6;9.561;9.091;9.049;0.4;      ;;;0;0;0.5546562411
102608;1241;1068;1;3.465366;19.842069;20.4;-14.5;11.672;10.89;10.82;0.665;      ;;;0;0;0.4954472473
102611;1242;3;1;3.51362;19.408581;25.7;-112.7;12.058;11.109;11.024;0.807;      ;;;0;0;0.3304418647
102612;1242;20;1;3.480046;20.624069;8.4;-14.2;7.241;7.316;7.323;-0.064;21511;16205;4.12;0;0;0.4250776298
102614;1242;76;1;3.467056;20.464267;8.2;-5.5;7.659;7.053;6.998;0.515;21437;16143;;0;0;0.5888011538
102616;1242;101;1;3.499201;19.96833;-3.2;-9;11.356;10.596;10.528;0.646;      ;;;0;0;0.5146823195
102618;1242;151;1;3.477516;20.165527;-13.2;-3.6;10.479;10.157;10.128;0.274;      ;;;0;0;0.5659879327
102621;1242;265;1;3.507228;19.681858;0.5;-41.7;11.473;10.767;10.703;0.6;      ;;;0;0;0.5488364514
102622;1242;295;1;3.536826;18.988933;5.1;-15.9;11.036;10.481;10.431;0.472;      ;;;0;0;0.5730064244
102624;1242;376;1;3.528832;18.800129;-11.1;-9.9;8.301;8.165;8.153;0.116;21836;16441;3.71;0;0;0.470021278
102625;1242;382;1;3.515583;18.799415;131.3;-72.7;8.809;8.186;8.13;0.53;      ;16374;10.83;0;0;0.559374089
102627;1242;432;1;3.485451;19.466441;1;-16.3;11.392;11.014;10.98;0.321;      ;;;0;0;0.562320127
102631;1242;575;1;3.474979;20.079043;-11.8;-26;11.092;10.456;10.399;0.541;      ;;;0;0;0.5795428218
102633;1242;639;1;3.598159;20.368782;4.8;-7.8;10.778;10.396;10.362;0.325;      ;;;0;0;0.5958299164
102636;1242;721;1;3.574355;19.795823;-2.7;-9.8;8.354;8.257;8.248;0.082;22116;;;0;0;0.4897017286
102639;1242;789;1;3.558165;19.724929;7.7;-20.8;11.563;10.738;10.664;0.701;      ;;;0;0;0.4664369904
102640;1242;792;1;3.582914;19.813374;78.2;-48.4;11.217;10.65;10.599;0.482;      ;;;0;0;0.6036107222
102641;1242;798;1;3.508453;20.103268;160.2;-61.3;9.281;8.383;8.302;0.763;21663;16329;21.61;0;0;0.3939235755
102642;1242;813;1;3.552141;19.383246;17.2;-34.6;8.177;8.095;8.088;0.07;21975;16551;5.57;0;0;0.4721153604
102644;1242;829;1;3.566359;20.567207;-14.1;-10.2;11.242;10.695;10.646;0.465;      ;;;0;0;0.6124590507
102645;1242;880;1;3.562318;19.933538;16.4;-2.9;11.489;10.597;10.517;0.758;      ;;;0;0;0.4015708678
102646;1242;904;1;3.582915;19.312789;31.6;-22.7;9.68;9.22;9.179;0.391;      ;16707;5.25;0;0;0.5821422192
102649;1242;964;1;3.546173;19.032823;16.8;-3.4;12.167;11.191;11.103;0.83;      ;;;0;0;0.2923743253
102650;1242;975;1;3.576373;18.873872;22.9;-35.9;10.107;9.325;9.255;0.665;      ;16674;7.98;0;0;0.4961559465
102651;1242;1093;1;3.543558;18.821974;5.7;1.5;12.065;11.061;10.971;0.853;      ;;;0;0;0.2528809344
102655;1242;1203;1;3.467094;20.462419;1.6;-8.4;8.431;8.208;8.188;0.19;      ;16143;;0;0;0.5416648146
102656;1242;1204;1;3.57437;19.797886;-4.6;-9.4;8.223;8.129;8.121;0.08;22116;;;0;0;0.4886513793
102657;1243;17;1;3.688125;20.591659;56.2;-33.8;10.88;10.095;10.024;0.667;      ;;;0;0;0.5034484353
102659;1243;29;1;3.646962;20.392444;-3.1;-13.9;9.894;9.384;9.338;0.434;      ;17009;4.12;0;0;0.6190599921
102661;1243;62;1;3.606761;20.067601;92.1;-54.8;8.048;7.534;7.488;0.437;22328;16813;10.69;0;0;0.6101048506
102662;1243;63;1;3.683659;20.195916;40.3;5.5;11.199;10.463;10.397;0.626;      ;;;0;0;0.5391735725
102664;1243;131;1;3.634688;20.233844;64.8;-48.3;10.341;9.5;9.424;0.715;      ;16950;6.62;0;0;0.454817091
102665;1243;147;1;3.70164;19.31832;23.4;-7.3;11.056;10.466;10.413;0.502;      ;;;0;0;0.5964419402
102666;1243;189;1;3.660763;20.10156;-5.8;22.3;11.243;10.381;10.303;0.733;      ;;;0;0;0.4341886661
102667;1243;226;1;3.644892;20.048788;1.8;7.4;11.054;10.317;10.251;0.626;      ;;;0;0;0.5384499614
102669;1243;290;1;3.611279;20.441264;5.5;-14.6;11.702;11.427;11.402;0.234;      ;;;0;0;0.5592576361
102670;1243;298;1;3.618282;19.468522;48.1;3.7;10.363;9.764;9.71;0.509;      ;;;0;0;0.5957118298
102672;1243;446;1;3.629326;19.999292;4.9;-12.2;11.414;10.723;10.661;0.587;      ;;;0;0;0.5651527205
102674;1243;484;1;3.732422;18.896142;12.5;-19.1;10.523;9.87;9.811;0.555;      ;17421;8.07;0;0;0.5759159679
102675;1243;487;1;3.709857;19.863694;9.9;-4;10.853;10.279;10.227;0.488;      ;;;0;0;0.6129920189
102677;1243;562;1;3.66297;20.599519;76.8;-7.2;11.527;10.555;10.468;0.826;      ;;;0;0;0.3072902224
102678;1243;581;1;3.708297;20.149994;18.8;-44.7;8.804;8.457;8.426;0.295;23028;17325;8.53;0;0;0.5728628251
102679;1243;590;1;3.725043;19.662107;30.2;-30.4;9.504;8.869;8.812;0.54;      ;;;0;0;0.5926205347
102680;1243;647;1;3.614909;18.962469;4.1;0.4;11.416;10.489;10.406;0.788;      ;;;0;0;0.3543258294
102681;1243;648;1;3.645918;19.925764;4.6;-2.5;11.167;10.549;10.493;0.525;      ;;;0;0;0.5982637919
102682;1243;736;1;3.707896;19.110308;8.1;-19.3;11.044;10.442;10.388;0.512;      ;;;0;0;0.5888044523
102685;1243;761;1;3.6005;19.34948;11.8;-21.3;11.087;10.524;10.473;0.479;      ;;;0;0;0.5917461774
102686;1243;762;1;3.685424;19.619454;3.8;-6.1;10.789;10.288;10.243;0.426;      ;;;0;0;0.602934976
102687;1243;774;1;3.681899;20.375178;-5.3;-10.9;11.225;10.603;10.547;0.529;      ;;;0;0;0.5968732869
102688;1243;809;1;3.679126;19.949361;21.7;-30.3;11.2;10.453;10.386;0.635;      ;;;0;0;0.5319581119
102689;1243;855;1;3.613775;18.854717;5.3;4.2;10.343;10.211;10.199;0.112;      ;;;0;0;0.4758028152
102690;1243;860;1;3.690652;19.388584;-9.1;-5.4;8.281;8.127;8.113;0.131;22916;17234;4.39;0;0;0.4966748699
102691;1243;868;1;3.704468;19.858053;7.2;-9;10.133;9.755;9.721;0.321;      ;;;0;0;0.5839813965
102692;1243;883;1;3.605963;19.55931;9.3;-27.7;8.679;8.391;8.365;0.245;22329;16808;5.68;0;0;0.5519486155
102694;1243;939;1;3.636372;19.360416;21.6;-17;8.16;7.743;7.705;0.354;22538;16961;8.17;0;0;0.5804262496
102695;1243;946;1;3.705263;19.700253;5.2;-13.7;5.659;5.679;5.681;-0.017;23016;17309;7.97;0;0;0.414140805
102696;1244;76;1;3.311396;20.749222;27.7;-12.5;10.274;9.872;9.836;0.342;      ;;;0;0;0.5719445201
102700;1244;258;1;3.313057;21.107146;-36.6;36.5;11.21;10.371;10.295;0.713;      ;;;0;0;0.4322871152
102701;1244;277;1;3.217247;20.729911;-46.3;-63.7;9.401;8.735;8.675;0.566;      ;14974;19.2;0;0;0.5292790874
102702;1244;282;1;3.27528;21.172802;13.1;-64.4;11.28;10.315;10.228;0.82;      ;;;0;0;0.3063095315
102703;1244;307;1;3.264808;20.702092;2.8;-7.2;8.167;8.093;8.086;0.063;20245;15198;3.96;0;0;0.4743659268
102704;1244;327;1;3.228598;21.267139;-7.1;-15.8;10.866;10.329;10.281;0.456;      ;;;0;0;0.5683671158
102705;1244;343;1;3.262796;21.16514;57.3;3.8;8.345;7.966;7.932;0.322;      ;15189;7.62;0;0;0.5651517412
102706;1244;376;1;3.33213;21.516447;16.8;-19.1;9.532;8.82;8.756;0.605;      ;15513;3.48;0;0;0.5180023352
102707;1244;377;1;3.250266;21.515501;-0.8;-11.6;11.452;10.925;10.878;0.448;      ;;;0;0;0.5711378047
102708;1244;385;1;3.204536;21.482907;-4;-0.5;10.137;9.75;9.715;0.329;      ;;;0;0;0.5596532458
102711;1244;448;1;3.320425;21.365959;-7.2;-24.5;10.538;10.01;9.962;0.449;      ;;;0;0;0.5832875703
102712;1244;537;1;3.280084;21.699132;-10.3;-23.1;11.49;10.912;10.86;0.491;      ;;;0;0;0.5618537388
102714;1244;548;1;3.221523;22.450041;-3.8;-14.9;11.823;10.769;10.674;0.896;      ;;;0;0;0.1986471708
102715;1244;636;1;3.212759;21.913656;3.9;-5.2;9.667;9.3;9.267;0.312;      ;;;0;0;0.5608464411
102716;1244;746;1;3.20467;22.265437;-1.8;-9;11.578;10.973;10.919;0.514;      ;;;0;0;0.5332446545
102717;1244;758;1;3.298455;21.602619;15.7;-9.1;10.751;10.189;10.138;0.478;      ;;;0;0;0.5698695993
102718;1244;805;1;3.317403;22.335155;25.2;-9;11.864;11.015;10.939;0.722;      ;;;0;0;0.4117854828
102719;1244;830;1;3.221081;22.001337;0.8;-11.9;11.477;10.755;10.69;0.614;      ;;;0;0;0.4898064557
102720;1244;842;1;3.308928;21.811518;27.3;-4.1;11.98;11.215;11.146;0.65;      ;;;0;0;0.4799293472
102721;1244;863;1;3.287483;22.061408;40.7;-26.7;11.599;10.751;10.675;0.721;      ;;;0;0;0.41304607
102722;1244;897;1;3.238508;21.776802;48.4;-36.6;11.93;10.896;10.803;0.879;      ;;;0;0;0.2237447796
102723;1244;902;1;3.332005;21.71849;-9.5;-87.9;10.261;9.531;9.465;0.62;      ;;;0;0;0.5056975774
102724;1244;912;1;3.22081;21.644719;67.2;-37.9;8.821;8.292;8.244;0.45;19971;14993;3.41;0;0;0.564289981
102725;1244;923;1;3.311335;21.72928;22.2;-65.5;10.645;10.015;9.958;0.535;      ;;;0;0;0.5495675884
102726;1244;1000;1;3.30536;22.223233;-6.8;-9.6;11.216;10.137;10.04;0.917;      ;;;0;0;0.1695417893
102727;1244;1012;1;3.251968;21.712749;-15.1;-11.4;10.654;10.155;10.11;0.424;      ;;;0;0;0.5737334856
102728;1244;1076;1;3.290399;22.283107;38;-14.4;9.676;9.024;8.965;0.554;      ;;;0;0;0.529320182
102730;1244;1087;1;3.208004;21.748852;91.8;-79;10.696;9.603;9.505;0.929;      ;;;0;0;0.1511216166
102731;1244;1134;1;3.260369;21.79332;-2.2;-14.1;11.474;10.915;10.865;0.475;      ;;;0;0;0.5623495867
102733;1244;1170;1;3.230606;22.252511;-10.7;-40.8;9.31;8.672;8.615;0.542;      ;15038;5.31;0;0;0.5262392839
102734;1244;1190;1;3.248361;21.044451;-26.5;-73.6;4.872;4.879;4.88;-0.006;20150;15110;9.59;0;0;0.4524359961
102735;1245;22;1;3.389316;21.505706;0.2;-8.5;11.414;10.853;10.803;0.477;      ;;;0;0;0.5837898553
102736;1245;35;1;3.366975;21.493449;-7.6;-3.3;11.76;10.895;10.817;0.735;      ;;;0;0;0.4127203466
102738;1245;48;1;3.424876;20.687023;-16.8;-17;11.705;11.321;11.286;0.326;      ;;;0;0;0.583996783
102740;1245;59;1;3.375171;21.106882;-14.3;-20.5;11.414;10.549;10.471;0.735;      ;;;0;0;0.4161212562
102743;1245;103;1;3.44516;21.450407;3.4;-17.7;9.863;9.196;9.136;0.567;      ;;;0;0;0.5545162832
102744;1245;112;1;3.355014;20.758962;67;-39.7;11.891;10.898;10.809;0.844;      ;;;0;0;0.2779500936
102745;1245;116;1;3.449909;21.442648;36.3;-17.1;11.472;10.771;10.708;0.596;      ;;;0;0;0.5383349311
102746;1245;128;1;3.372426;20.694656;-4.7;-21.8;11.09;10.622;10.58;0.398;      ;;;0;0;0.590251158
102748;1245;137;1;3.335705;21.094435;56.1;-57.5;11.065;10.416;10.358;0.552;      ;;;0;0;0.5524401845
102749;1245;153;1;3.358265;21.43865;15.8;-11.2;9.599;9.231;9.198;0.313;      ;15651;3.6;0;0;0.58075343
102750;1245;203;1;3.424745;20.646744;4.6;-17.3;10.736;10.275;10.234;0.392;      ;;;0;0;0.5962155405
102751;1245;207;1;3.380911;21.287825;28.5;-5.6;12.008;11.677;11.647;0.281;      ;;;0;0;0.5741301684
102752;1245;245;1;3.388698;20.970534;-18.9;-6.4;8.225;7.304;7.221;0.783;20947;;;0;0;0.3619349858
102753;1245;281;1;3.428913;21.112621;-3.6;-16.6;11.509;11.024;10.98;0.412;      ;;;0;0;0.6052812833
102754;1245;298;1;3.410941;21.219888;-9;-14.4;10.636;10.169;10.127;0.397;      ;;;0;0;0.6020823425
102755;1245;310;1;3.423391;20.897589;0.8;0.2;11.516;10.867;10.809;0.552;      ;;;0;0;0.5652920214
102756;1245;330;1;3.363947;21.044579;6.9;-6.4;11.122;10.146;10.058;0.83;      ;;;0;0;0.2982900754
102758;1245;375;1;3.39356;21.007671;29.5;-0.5;11.491;10.859;10.802;0.537;      ;;;0;0;0.5678569507
102759;1245;387;1;3.407254;20.803488;0.9;-10.1;6.034;6.067;6.07;-0.028;21050;15870;10.76;0;0;0.4498998257
102760;1245;397;1;3.442114;21.14479;-13.5;-11.6;10.744;10.13;10.075;0.522;      ;;;0;0;0.5785915337
102761;1245;403;1;3.439617;21.014867;-4.5;-0.4;11.394;10.976;10.938;0.355;      ;;;0;0;0.5967086136
102762;1245;430;1;3.425095;20.662954;1.8;-16.2;11.256;10.393;10.315;0.734;      ;;;0;0;0.4232197183
102763;1245;543;1;3.359942;21.757378;27;-21.8;9.646;9.208;9.169;0.372;      ;;;0;0;0.5945099518
102764;1245;576;1;3.334775;21.990771;-7.8;-11.9;11.89;11.13;11.062;0.646;      ;;;0;0;0.4838124886
102765;1245;596;1;3.381152;21.713327;-5.4;-11.9;9.52;8.911;8.856;0.518;      ;;;0;0;0.5662199252
102767;1245;729;1;3.335515;21.670453;-0.3;-14.9;11.799;11.084;11.02;0.608;      ;;;0;0;0.5146797697
102768;1245;738;1;3.387145;22.443789;31;-43.4;11.965;11.446;11.399;0.441;      ;;;0;0;0.5773570612
102769;1245;758;1;3.386471;21.568016;-7.7;1.1;9.929;9.369;9.319;0.476;      ;15766;6.83;0;0;0.5829254659
102770;1245;762;1;3.341996;22.494781;3.8;-12.5;12.086;11.288;11.216;0.678;      ;;;0;0;0.4514628256
102771;1245;817;1;3.409579;22.040311;24;-21;7.035;6.923;6.913;0.095;21049;15882;7.74;0;0;0.49901239
102772;1245;911;1;3.438432;22.089161;-2.2;-20.5;10.603;9.994;9.939;0.518;      ;;;0;0;0.5668969922
102773;1245;928;1;3.440012;21.560658;23.5;-21.8;11.456;10.645;10.572;0.689;      ;;;0;0;0.4641591774
102774;1245;940;1;3.448632;21.621747;15.4;17.8;11.19;10.696;10.652;0.42;      ;;;0;0;0.6012570515
102775;1245;973;1;3.4447;22.437908;22.9;-77.5;11.193;10.254;10.169;0.798;      ;;;0;0;0.3358710003
102776;1245;982;1;3.421558;22.433412;11.3;-4.8;11.304;10.935;10.902;0.314;      ;;;0;0;0.5788633
102777;1245;999;1;3.445711;22.344823;37.5;-24;10.694;10.081;10.026;0.521;      ;;;0;0;0.5617950944
102778;1245;1018;1;3.424034;21.875434;78.9;-82.4;11.741;11.026;10.962;0.608;      ;;;0;0;0.5222747053
102780;1245;1070;1;3.425074;22.207181;14.3;32.6;11.281;10.708;10.656;0.487;      ;;;0;0;0.5742171778
102781;1245;1073;1;3.42548;22.479859;-14.7;-30;11.465;10.713;10.645;0.639;      ;;;0;0;0.4907705876
102782;1245;1085;1;3.442908;22.478671;-10.3;-8.2;10.633;10.136;10.091;0.422;      ;;;0;0;0.5862308746
102783;1245;1095;1;3.45811;22.114312;29.4;-34.7;11.629;10.719;10.637;0.774;      ;;;0;0;0.3691677023
102784;1245;1097;1;3.414689;21.835266;11.6;-9.9;11.7;11.47;11.449;0.195;      ;;;0;0;0.545434204
102787;1245;1184;1;3.353785;21.147086;24.5;-20.1;5.206;5.293;5.301;-0.074;20756;15627;7.06;0;0;0.4309297049
102789;1246;25;1;3.540502;20.736664;2.4;11.2;11.607;11.111;11.066;0.422;      ;;;0;0;0.6147559316
102790;1246;72;1;3.543878;20.793898;-12.1;-2.8;11.073;10.797;10.772;0.235;      ;;;0;0;0.5646219331
102792;1246;108;1;3.496183;20.874419;28.8;6.9;11.195;10.441;10.373;0.641;      ;;;0;0;0.5160042179
102793;1246;130;1;3.532862;20.902866;-13.2;-8.2;11.776;10.917;10.84;0.73;      ;;;0;0;0.4334749593
102794;1246;161;1;3.531235;21.408712;-6.1;-3.4;10.279;9.961;9.932;0.27;      ;;;0;0;0.5741229352
102796;1246;216;1;3.491143;21.113441;-7.7;-1.1;10.044;9.587;9.546;0.388;      ;;;0;0;0.6096952347
102797;1246;228;1;3.493961;21.469828;3.9;-41.5;11.65;10.939;10.875;0.604;      ;;;0;0;0.5369134095
102798;1246;338;1;3.504864;22.443163;9.4;-11.8;10.145;9.923;9.903;0.189;      ;;;0;0;0.5281781814
102802;1246;515;1;3.484346;22.159765;3.8;-16.6;11.735;10.957;10.887;0.661;      ;;;0;0;0.4840842168
102804;1246;533;1;3.558642;22.028393;-53.2;-69.7;11.475;10.448;10.356;0.873;      ;;;0;0;0.2346599014
102806;1246;599;1;3.530522;22.073446;38.2;-8.9;10.981;10.504;10.461;0.405;      ;;;0;0;0.6036068416
102808;1246;617;1;3.504691;21.590547;32.8;-44.3;10.948;10.25;10.187;0.593;      ;;;0;0;0.5432556513
102809;1246;666;1;3.526064;21.832116;28.1;-12.5;10.471;9.973;9.928;0.423;      ;;;0;0;0.6046910793
102810;1246;754;1;3.48916;21.730949;2.2;-6.6;11.445;11.524;11.531;-0.067;      ;;;0;0;0.4166787809
102811;1246;785;1;3.552722;21.669621;19.1;-12.7;10.764;10.185;10.133;0.492;      ;;;0;0;0.5928470063
102812;1246;850;1;3.569098;21.728975;-3.2;-8.5;9.623;9.257;9.224;0.311;22060;16643;6.33;0;0;0.5816209876
102813;1246;862;1;3.518613;21.587109;-16.5;-4.4;11.206;11.036;11.021;0.145;      ;;;0;0;0.5186655663
102814;1246;865;1;3.509782;21.768215;42.2;-28.7;10.531;9.994;9.946;0.456;      ;;;0;0;0.5980170285
102817;1246;932;1;3.52454;21.821905;25.8;-48.9;9.302;8.888;8.851;0.352;      ;16423;8.44;0;0;0.5960536334
102820;1246;1050;1;3.596211;20.718694;0.1;-1.1;11.939;10.969;10.882;0.825;      ;;;0;0;0.3102069882
102822;1246;1205;1;3.470883;20.710049;-12.9;-49.1;11.787;10.947;10.871;0.714;      ;;;0;0;0.4480180887
102823;1247;15;1;3.639605;22.499688;19.6;-43.9;10.883;10.197;10.135;0.583;      ;16979;5.86;0;0;0.5411695914
102824;1247;80;1;3.672531;22.469929;-4.9;-14.1;9.455;9.119;9.089;0.286;22751;;;0;0;0.5477040771
102825;1247;108;1;3.679629;22.175712;1.4;-7.6;11.49;10.682;10.609;0.687;      ;;;0;0;0.4683381229
102826;1247;174;1;3.66354;21.697387;36.1;-6.4;10.679;10.146;10.098;0.453;      ;;;0;0;0.6067265789
102827;1247;180;1;3.648022;21.869974;-6.9;-3.4;11.664;10.964;10.901;0.595;      ;;;0;0;0.5457399742
102828;1247;183;1;3.706674;22.42112;20.5;-48.8;11.128;10.326;10.254;0.682;      ;17317;6.66;0;0;0.4687612266
102829;1247;211;1;3.623346;22.350985;17.8;-46.8;9.816;9.228;9.175;0.5;22444;;;0;0;0.5823141597
102831;1247;217;1;3.666097;21.44103;-36.6;-60.7;11.94;11.385;11.335;0.472;      ;;;0;0;0.6075168957
102832;1247;223;1;3.630529;22.37995;-4.3;-7.8;11.729;11.088;11.03;0.545;      ;;;0;0;0.5635775724
102833;1247;253;1;3.628615;22.326967;31.7;-3.5;11.572;11.163;11.126;0.348;      ;;;0;0;0.5768012218
102835;1247;281;1;3.721638;21.793439;27.6;-1.6;11.679;10.796;10.717;0.751;      ;;;0;0;0.4040348029
102837;1247;369;1;3.711432;21.281663;-0.1;6.7;8.632;7.958;7.897;0.573;23041;17340;8.02;0;0;0.5682950539
102839;1247;379;1;3.706666;21.473502;22.9;-46.9;10.547;9.907;9.849;0.544;      ;17316;6.28;0;0;0.5812017844
102842;1247;452;1;3.659296;21.839939;8.8;-1.3;12.319;11.512;11.439;0.686;      ;;;0;0;0.4741811166
102843;1247;507;1;3.67521;22.332633;13.4;-5.7;10.863;10.203;10.144;0.561;      ;;;0;0;0.5578245758
102844;1247;515;1;3.725313;22.15836;20.6;-46.9;11.212;10.526;10.464;0.583;      ;;;0;0;0.5492857623
102846;1247;536;1;3.642461;21.284245;16;-38.5;11.674;10.752;10.669;0.784;      ;;;0;0;0.3671313196
102847;1247;541;1;3.719721;21.968791;12.2;-7.7;10.293;9.908;9.873;0.327;23093;;;0;0;0.5643652024
102848;1247;561;1;3.725485;21.523806;106.1;-55;11.993;10.99;10.9;0.853;      ;;;0;0;0.2615427565
102849;1247;565;1;3.694961;21.31364;-3.3;2.2;11.881;11.261;11.205;0.527;      ;;;0;0;0.5907380897
102850;1247;581;1;3.605672;21.833505;102.6;-68.7;10.46;9.67;9.599;0.672;      ;;;0;0;0.4860402766
102851;1247;582;1;3.72844;22.07119;19.7;-8.2;10.218;9.718;9.673;0.425;23159;;;0;0;0.5867643192
102852;1247;621;1;3.652851;22.219737;6;-5.1;11.618;10.977;10.919;0.545;      ;;;0;0;0.5675111566
102853;1247;671;1;3.657485;21.330598;26.2;6.8;10.334;9.354;9.266;0.833;      ;;;0;0;0.2962877104
102856;1247;783;1;3.672656;21.405737;-35.5;6.1;7.515;7.187;7.157;0.279;22767;17148;11.88;0;0;0.5622498698
102857;1247;787;1;3.643657;21.37843;-1.5;-9.1;11.822;11.167;11.108;0.557;      ;;;0;0;0.5744898357
102858;1247;792;1;3.716871;21.755419;7.9;-9.4;11.623;10.732;10.652;0.757;      ;;;0;0;0.3972047559
102860;1247;809;1;3.653667;21.843243;19.2;-45.1;7.343;7.275;7.269;0.058;22637;17043;7.78;0;0;0.4545348965
102861;1247;821;1;3.632251;21.709244;5.9;-19.8;9.862;9.337;9.29;0.446;22510;;;0;0;0.6087371882
102862;1247;824;1;3.667307;21.220329;16.6;-12.1;11.106;10.324;10.254;0.665;      ;;;0;0;0.5009131235
102863;1247;881;1;3.635179;21.07257;15.7;0.6;10.919;10.409;10.363;0.434;      ;;;0;0;0.6158669007
102864;1247;892;1;3.656536;21.176501;-3;-3.3;10.24;10.012;9.991;0.194;      ;;;0;0;0.529323717
102865;1247;1065;1;3.650017;20.915763;-2.3;-34.5;6.69;6.511;6.495;0.152;22615;17026;6.6;0;0;0.5116121282
102868;1247;1176;1;3.707135;21.192747;6.7;-48.7;11.189;10.294;10.213;0.761;      ;;;0;0;0.3968433211
102870;1248;24;1;3.813774;15.402944;-5.3;-14.5;10.587;10.161;10.123;0.362;      ;;;0;0;0.3226164692
102872;1248;52;1;3.853622;15.492062;-1.9;-25.8;10.613;10.127;10.083;0.413;      ;;;0;0;0.3346999107
102874;1248;127;1;3.810803;15.505366;-10.3;-5.7;8.418;8.187;8.166;0.196;23824;17804;5.1;0;0;0.30632931
102875;1248;139;1;3.846896;15.351171;29.8;0.7;11.29;10.622;10.562;0.568;      ;;;0;0;0.2977971359
102878;1248;305;1;3.774143;16.651288;49.6;-40;11.192;10.431;10.363;0.647;      ;;;0;0;0.4084386832
102879;1248;368;1;3.737374;16.506842;37.8;-18.9;11.415;10.593;10.519;0.699;      ;;;0;0;0.3722834973
102880;1248;414;1;3.755824;16.835954;40;-21.7;11.485;10.806;10.745;0.577;      ;;;0;0;0.4464219036
102881;1248;437;1;3.81561;16.459479;-42.3;-106.5;7.743;7.285;7.244;0.389;23854;17830;14.94;0;0;0.4281241884
102883;1248;453;1;3.772375;16.374132;34.9;1.1;8.476;8.13;8.099;0.294;23501;17610;8.23;0;0;0.4040830995
102884;1248;472;1;3.778431;16.792714;-3.3;-14.4;11.684;10.975;10.911;0.603;      ;;;0;0;0.4360333656
102885;1248;483;1;3.736745;16.706081;-5.2;-15.1;10.002;9.586;9.549;0.354;      ;;;0;0;0.4423203555
102889;1248;573;1;3.759672;16.262906;-14.2;-2.6;8.129;7.843;7.817;0.243;23411;;;0;0;0.3820468406
102890;1248;640;1;3.837005;16.000344;36.8;-4;9.056;8.596;8.555;0.391;24014;17944;10.22;0;0;0.3864424691
102892;1248;675;1;3.738112;16.427527;16;-37.3;9.42;8.818;8.764;0.512;23259;;;0;0;0.4225423735
102893;1248;676;1;3.766288;16.468599;8.2;-12.1;11.324;10.736;10.683;0.5;      ;;;0;0;0.4285647876
102894;1248;707;1;3.804781;16.558235;-7.5;-30.2;11.853;10.998;10.921;0.727;      ;;;0;0;0.3655482534
102897;1248;866;1;3.806696;15.889126;-1.2;-19.4;11.153;10.667;10.623;0.413;      ;;;0;0;0.3764764708
102898;1249;2;1;3.965056;15.327878;44.5;-114.8;10.489;9.77;9.705;0.611;      ;;;0;0;0.2819966579
102899;1249;24;1;3.998037;15.136327;-18.4;1.4;11.001;10.403;10.349;0.508;      ;;;0;0;0.2831966821
102900;1249;65;1;3.985304;15.343728;-0.2;-3.6;10.282;10.043;10.021;0.203;      ;;;0;0;0.2918000972
102902;1249;96;1;3.964456;15.292451;1.7;-15.2;10.944;10.38;10.329;0.479;      ;;;0;0;0.3070094274
102905;1249;126;1;3.900936;15.141728;-2;-31.4;9.604;9.055;9.006;0.467;24465;;;0;0;0.290896041
